Jugador,Nacionalidad,Posicion,Edad,Dia_partido,Goles,Tiros Totales,xG,npxG,xAG,xAG,Acciones_que_crean_tiros,Pases_intentados,Pases_intentados,Pases_intentados,Pases_progresivos,Pases_progresivos,Regates_exitosos,Regates_exitosos,Pases_medios_completados,Pases_largos_completados,xAG,xAG,xA,Pases_en_ultimo_tercio,Pases_balon_vivo,Pases_balon_muerto,Pases_al_hueco,Pases_centros,Pases_completados,Pases_completados,Pases_completados,Pases_fuera_de_juego,Valla_no_vencida,Errores_defnsivos_ocasion_tiro,Toques_en_zona_ofensiva,Toques_en_area_rival,%_de_regates_exitosos,Veces_que_fue_barrido_regate,Acarreos_ultimo_tercio,Malos_controles,Perdida_balon,Pases_recibidos,Pases_progresivos_recibidos,Faltas_cometidas,Centros,Duelos_aereos_ganados,%_de_duelos_aereos_ganados,contract_date
Ansgar Knauff,de GER,LM,22-318,"Saturday November 23, 2024",0,0,0.0,0.0,0.0,0.0,3,23,23,23,2,2,0,0,3,0,0.0,0.0,0.1,1,23,0,0,1,16,16,16,0,0,0,16,4,0.0,2,3,2,2,23,7,1,1,2,66.7,30.06.2028
Nathan Tella,ng NGA,WB,25-057,"Saturday August 31, 2024",0,1,0.1,0.1,0.0,0.0,0,4,4,4,1,1,0,0,0,0,0.0,0.0,0.0,0,4,0,0,1,3,3,3,0,0,0,3,1,,0,1,0,0,6,2,0,1,0,,30.06.2028
Patrick Wimmer,at AUT,FW,23-087,"Sunday August 25, 2024",0,0,0.0,0.0,0.3,0.3,1,13,13,13,1,1,0,0,2,0,0.3,0.3,0.1,0,11,2,0,0,6,6,6,0,0,0,4,1,,0,1,3,1,11,3,1,0,2,66.7,30.06.2027
Rocco Reitz,de GER,CM,22-346,"Saturday May 10, 2025",0,1,0.1,0.1,0.5,0.5,4,29,29,29,4,4,0,0,7,3,0.5,0.5,0.0,3,28,1,0,1,19,19,19,0,3,0,3,2,0.0,1,0,2,2,23,0,1,1,3,100.0,30.06.2028
Emi Buendia,ar ARG,DM,28-143,"Saturday May 17, 2025",0,0,0.0,0.0,0.0,0.0,1,2,2,2,0,0,1,1,0,0,0.0,0.0,0.0,0,2,0,0,0,2,2,2,0,0,0,3,1,100.0,0,0,0,1,1,0,0,0,0,,30.06.2027
Jeanuel Belocian,fr FRA,WB,19-224,"Saturday September 28, 2024",0,0,0.0,0.0,0.0,0.0,0,2,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0,1,1,0,0,1,1,1,0,1,0,1,0,,0,0,0,0,1,0,0,0,0,,30.06.2029
Rocco Reitz,de GER,DM,22-164,"Saturday November 9, 2024",0,1,0.1,0.1,0.0,0.0,2,28,28,28,6,6,0,0,11,2,0.0,0.0,0.1,3,25,2,1,1,22,22,22,1,3,0,6,1,,0,0,1,2,19,0,0,1,2,100.0,30.06.2028
Rocco Reitz,de GER,DM,22-094,"Saturday August 31, 2024",0,0,0.0,0.0,0.0,0.0,2,14,14,14,1,1,0,0,3,1,0.0,0.0,0.1,1,13,1,1,0,10,10,10,0,2,0,5,2,0.0,1,0,1,1,10,1,1,0,0,,30.06.2028
Patrick Wimmer,at AUT,LM,23-184,"Saturday November 30, 2024",0,1,0.0,0.0,0.3,0.3,6,25,25,25,8,8,2,2,3,5,0.3,0.3,0.3,3,24,1,1,1,19,19,19,0,1,0,10,1,100.0,0,2,1,0,18,2,1,1,3,75.0,30.06.2027
Emi Buendia,ar ARG,AM,28-039,"Sunday February 2, 2025",0,2,0.1,0.1,0.1,0.1,3,22,22,22,0,0,1,1,5,0,0.1,0.1,0.0,1,22,0,0,0,16,16,16,0,0,0,8,1,100.0,0,0,0,0,18,0,2,0,1,100.0,30.06.2027
Patrick Wimmer,at AUT,CM,23-331,"Saturday April 26, 2025",0,2,0.0,0.0,0.1,0.1,1,33,33,33,5,5,3,3,15,2,0.1,0.1,0.2,6,31,2,0,3,22,22,22,0,1,0,10,1,75.0,1,0,1,2,24,2,1,3,1,50.0,30.06.2027
Benjamin Henrichs,de GER,LB,27-281,"Saturday November 30, 2024",0,1,0.0,0.0,0.0,0.0,1,63,63,63,6,6,1,1,20,1,0.0,0.0,0.0,4,59,4,0,0,53,53,53,0,1,0,25,0,100.0,0,2,0,2,49,6,2,0,0,,30.06.2028
Chris Fuhrich,de GER,LW,27-094,"Sunday April 13, 2025",0,1,0.0,0.0,0.1,0.1,3,31,31,31,2,2,1,1,9,0,0.1,0.1,0.2,2,29,2,1,2,25,25,25,0,0,0,21,6,50.0,1,1,3,1,28,8,0,2,0,,30.06.2028
Patrick Wimmer,at AUT,LM,23-254,"Saturday February 8, 2025",0,2,0.1,0.1,0.1,0.1,4,22,22,22,4,4,4,4,6,2,0.1,0.1,0.0,3,21,1,0,1,13,13,13,0,0,0,12,3,66.7,0,2,1,0,21,3,1,1,1,50.0,30.06.2027
Rocco Reitz,de GER,DM,22-086,"Friday August 23, 2024",0,3,0.3,0.3,0.0,0.0,2,39,39,39,1,1,1,1,8,3,0.0,0.0,0.0,0,39,0,0,1,33,33,33,0,1,0,9,3,100.0,0,0,1,1,39,1,1,1,1,50.0,30.06.2028
Rocco Reitz,de GER,DM,22-158,"Sunday November 3, 2024",0,1,0.1,0.1,0.0,0.0,2,52,52,52,6,6,1,1,18,5,0.0,0.0,0.1,4,51,1,1,0,46,46,46,0,5,1,9,2,50.0,1,2,0,1,36,0,0,0,3,100.0,30.06.2028
Benjamin Henrichs,de GER,"LB,RB",27-246,"Saturday October 26, 2024",0,0,0.0,0.0,0.4,0.4,3,45,45,45,1,1,1,1,15,1,0.4,0.4,0.9,4,41,4,0,5,32,32,32,0,3,0,17,2,100.0,0,0,1,1,34,6,1,5,0,0.0,30.06.2028
Chris Fuhrich,de GER,LW,26-235,"Saturday August 31, 2024",0,1,0.1,0.1,0.1,0.1,5,19,19,19,4,4,0,0,5,1,0.1,0.1,0.1,2,19,0,0,1,14,14,14,0,0,0,12,1,0.0,1,1,0,1,20,5,0,1,0,,30.06.2028
Ansgar Knauff,de GER,AM,23-023,"Sunday February 2, 2025",0,1,0.1,0.1,0.0,0.0,0,24,24,24,1,1,1,1,2,0,0.0,0.0,0.0,0,24,0,0,1,11,11,11,0,0,0,12,0,100.0,0,2,0,2,22,8,0,1,0,0.0,30.06.2028
Patrick Wimmer,at AUT,AM,23-177,"Saturday November 23, 2024",0,0,0.0,0.0,0.0,0.0,4,22,22,22,2,2,0,0,4,0,0.0,0.0,0.2,0,15,6,0,3,8,8,8,1,0,0,19,1,,0,1,0,0,15,5,1,3,1,25.0,30.06.2027
Rocco Reitz,de GER,DM,22-179,"Sunday November 24, 2024",0,0,0.0,0.0,0.0,0.0,2,50,50,50,4,4,0,0,22,4,0.0,0.0,0.0,4,49,1,0,0,44,44,44,0,3,0,5,0,,0,1,0,1,47,0,1,0,0,0.0,30.06.2028
Nathan Tella,ng NGA,"WB,RW",25-316,"Saturday May 17, 2025",0,0,0.0,0.0,0.0,0.0,0,8,8,8,0,0,0,0,2,0,0.0,0.0,0.0,0,8,0,0,1,3,3,3,0,4,0,6,2,,0,0,1,0,8,1,2,1,0,,30.06.2028
Patrick Wimmer,at AUT,CM,23-338,"Saturday May 3, 2025",0,1,0.1,0.1,0.0,0.0,4,31,31,31,3,3,3,3,9,1,0.0,0.0,0.0,1,29,2,0,1,19,19,19,0,0,0,11,2,50.0,3,1,0,1,20,1,0,1,0,0.0,30.06.2027
Ansgar Knauff,de GER,LM,22-263,"Sunday September 29, 2024",0,0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0,1,0,1,1,2,0,0,0,0,,30.06.2028
Benjamin Henrichs,de GER,WB,27-190,"Saturday August 31, 2024",0,1,0.1,0.1,0.5,0.5,2,36,36,36,2,2,0,0,13,3,0.5,0.5,0.4,0,33,2,0,3,27,27,27,1,4,0,17,1,,0,2,0,0,25,3,1,3,0,0.0,30.06.2028
Chris Fuhrich,de GER,LM,27-023,"Saturday February 1, 2025",0,2,0.4,0.4,0.0,0.0,1,13,13,13,4,4,0,0,6,0,0.0,0.0,0.1,0,12,1,0,1,9,9,9,0,0,0,14,3,0.0,1,0,1,0,17,3,0,1,0,,30.06.2028
El Bilal Toure,ml MLI,"FW,AM",22-361,"Saturday September 28, 2024",0,1,0.0,0.0,0.0,0.0,1,4,4,4,1,1,0,0,0,1,0.0,0.0,0.1,0,4,0,0,0,1,1,1,0,0,0,6,1,,0,0,2,0,6,0,2,0,1,33.3,30.06.2027
Chris Fuhrich,de GER,LW,27-100,"Saturday April 19, 2025",1,1,0.1,0.1,0.1,0.1,2,57,57,57,4,4,1,1,6,5,0.1,0.1,0.3,3,55,2,1,2,51,51,51,0,0,0,40,4,33.3,2,8,2,1,58,6,0,2,0,,30.06.2028
Chris Fuhrich,de GER,AM,27-030,"Saturday February 8, 2025",0,1,0.1,0.1,0.0,0.0,2,17,17,17,3,3,1,1,8,1,0.0,0.0,0.1,0,14,2,0,4,13,13,13,1,0,0,19,3,50.0,1,4,2,0,19,6,1,4,0,,30.06.2028
Ansgar Knauff,de GER,WB,22-291,"Sunday October 27, 2024",0,1,0.1,0.1,0.0,0.0,2,38,38,38,2,2,1,1,11,1,0.0,0.0,0.0,2,26,12,0,1,27,27,27,0,2,0,9,1,16.7,5,0,1,0,26,1,1,1,1,25.0,30.06.2028
Rocco Reitz,de GER,DM,22-185,"Saturday November 30, 2024",0,0,0.0,0.0,0.1,0.1,1,39,39,39,5,5,1,1,18,2,0.1,0.1,0.0,0,38,1,0,2,32,32,32,0,0,0,9,2,100.0,0,2,1,1,32,0,2,2,0,0.0,30.06.2028
Benjamin Henrichs,de GER,LB,27-218,"Saturday September 28, 2024",0,0,0.0,0.0,0.4,0.4,1,13,13,13,0,0,0,0,7,0,0.4,0.4,0.4,1,13,0,0,0,10,10,10,0,0,0,2,1,,0,0,1,0,13,1,0,0,0,,30.06.2028
Rocco Reitz,de GER,"DM,AM",22-241,"Saturday January 25, 2025",1,2,0.0,0.0,0.2,0.2,3,38,38,38,6,6,1,1,6,2,0.2,0.2,0.0,4,36,2,0,0,30,30,30,0,4,0,6,2,33.3,2,0,0,0,32,3,0,0,0,0.0,30.06.2028
Patrick Wimmer,at AUT,CM,23-324,"Saturday April 19, 2025",0,1,0.0,0.0,0.0,0.0,5,24,24,24,4,4,1,1,8,2,0.0,0.0,0.1,4,23,1,0,1,19,19,19,0,1,0,11,1,50.0,1,0,0,2,16,2,0,1,1,50.0,30.06.2027
Nathan Tella,ng NGA,FW,25-281,"Saturday April 12, 2025",0,0,0.0,0.0,0.1,0.1,1,9,9,9,1,1,0,0,3,0,0.1,0.1,0.0,0,9,0,0,3,5,5,5,0,1,0,10,2,,0,0,0,0,10,4,1,3,1,20.0,30.06.2028
Chris Fuhrich,de GER,LW,26-306,"Sunday November 10, 2024",0,4,0.2,0.2,0.4,0.4,9,51,51,51,7,7,2,2,13,1,0.4,0.4,0.5,0,49,2,0,4,38,38,38,0,0,0,41,9,40.0,3,2,2,2,55,14,2,4,0,,30.06.2028
El Bilal Toure,ml MLI,AM,23-038,"Sunday November 10, 2024",0,2,0.1,0.1,0.2,0.2,1,8,8,8,1,1,0,0,0,0,0.2,0.2,0.1,0,8,0,0,0,6,6,6,0,0,0,10,4,,0,1,1,0,10,3,1,0,2,50.0,30.06.2027
Ansgar Knauff,de GER,"AM,RW",23-100,"Sunday April 20, 2025",0,3,0.5,0.5,0.0,0.0,3,8,8,8,1,1,2,2,0,2,0.0,0.0,0.0,1,8,0,0,2,3,3,3,0,0,0,8,3,100.0,0,2,2,1,13,7,0,2,0,,30.06.2028
Ansgar Knauff,de GER,"RM,RB",22-305,"Sunday November 10, 2024",0,0,0.0,0.0,0.0,0.0,1,13,13,13,0,0,1,1,2,0,0.0,0.0,0.0,0,11,1,0,0,7,7,7,1,0,0,4,3,50.0,1,3,3,0,9,0,0,0,1,100.0,30.06.2028
Rocco Reitz,de GER,"DM,CM",22-332,"Saturday April 26, 2025",0,3,0.3,0.3,0.0,0.0,0,28,28,28,7,7,0,0,12,4,0.0,0.0,0.1,2,27,1,0,1,23,23,23,0,0,0,10,2,,0,0,1,1,27,3,2,1,0,,30.06.2028
Nathan Tella,ng NGA,"AM,WB",25-141,"Saturday November 23, 2024",0,1,0.1,0.1,0.1,0.1,3,34,34,34,2,2,0,0,7,0,0.1,0.1,0.0,2,32,2,0,3,27,27,27,0,0,0,22,3,0.0,3,2,0,0,36,8,2,3,1,100.0,30.06.2028
Chris Fuhrich,de GER,"LM,RM",26-297,"Friday November 1, 2024",0,1,0.0,0.0,0.1,0.1,3,16,16,16,2,2,0,0,4,1,0.1,0.1,0.1,2,16,0,0,1,15,15,15,0,2,0,7,2,,0,2,1,0,14,3,0,1,0,0.0,30.06.2028
Patrick Wimmer,at AUT,FW,23-093,"Saturday August 31, 2024",0,3,0.3,0.3,0.0,0.0,1,17,17,17,3,3,2,2,0,0,0.0,0.0,0.0,1,17,0,0,0,8,8,8,0,0,0,18,6,100.0,0,0,3,2,17,5,1,0,4,40.0,30.06.2027
Nathan Tella,ng NGA,AM,25-212,"Sunday February 2, 2025",0,1,0.2,0.2,0.0,0.0,0,12,12,12,3,3,2,2,2,2,0.0,0.0,0.0,1,12,0,0,1,10,10,10,0,0,0,10,2,66.7,1,0,1,0,15,5,0,1,0,,30.06.2028
Patrick Wimmer,at AUT,FW,23-164,"Sunday November 10, 2024",0,2,0.3,0.3,0.0,0.0,2,24,24,24,3,3,1,1,5,1,0.0,0.0,0.1,1,21,3,0,3,14,14,14,0,0,0,18,4,20.0,4,2,3,1,22,2,5,3,1,8.3,30.06.2027
Ansgar Knauff,de GER,AM,23-106,"Saturday April 26, 2025",2,3,1.2,1.2,0.0,0.0,1,28,28,28,5,5,0,0,5,0,0.0,0.0,0.1,1,28,0,1,1,18,18,18,0,0,0,20,6,0.0,1,2,1,1,24,3,1,1,1,50.0,30.06.2028
Chris Fuhrich,de GER,AM,27-016,"Saturday January 25, 2025",0,0,0.0,0.0,0.0,0.0,0,25,25,25,2,2,0,0,5,0,0.0,0.0,0.0,0,24,1,0,1,22,22,22,0,0,0,15,4,0.0,3,4,2,3,22,5,0,1,0,0.0,30.06.2028
Chris Fuhrich,de GER,LW,27-122,"Sunday May 11, 2025",0,2,0.2,0.2,0.6,0.6,7,56,56,56,6,6,2,2,15,2,0.6,0.6,0.7,0,51,5,0,5,50,50,50,0,0,0,43,7,66.7,1,4,0,0,53,11,1,5,0,,30.06.2028
Chris Fuhrich,de GER,LW,26-326,"Saturday November 30, 2024",0,0,0.0,0.0,0.0,0.0,1,44,44,44,4,4,2,2,10,1,0.0,0.0,0.1,2,40,4,1,1,36,36,36,0,0,0,22,3,66.7,1,6,2,2,39,3,2,1,0,,30.06.2028
Ansgar Knauff,de GER,"AM,RM",23-121,"Sunday May 11, 2025",0,2,0.1,0.1,0.4,0.4,3,35,35,35,2,2,0,0,11,1,0.4,0.4,0.6,2,33,2,0,1,29,29,29,0,0,0,28,7,0.0,0,1,3,0,31,12,1,1,1,100.0,30.06.2028
Nathan Tella,ng NGA,FW,25-225,"Saturday February 15, 2025",0,6,0.9,0.9,0.0,0.0,1,15,15,15,0,0,2,2,3,0,0.0,0.0,0.0,0,14,1,0,1,12,12,12,0,0,0,19,9,50.0,1,0,3,0,17,3,1,1,1,20.0,30.06.2028
Patrick Wimmer,at AUT,CM,23-344,"Friday May 9, 2025",0,2,0.1,0.1,0.1,0.1,4,39,39,39,5,5,2,2,15,7,0.1,0.1,0.1,3,37,2,1,0,33,33,33,0,2,0,13,2,100.0,0,1,2,0,31,1,5,0,1,20.0,30.06.2027
Chris Fuhrich,de GER,WB,26-347,"Saturday December 21, 2024",0,0,0.0,0.0,0.2,0.2,5,65,65,65,4,4,4,4,6,1,0.2,0.2,0.4,5,51,14,0,10,53,53,53,0,0,0,46,7,80.0,1,1,0,2,47,10,0,10,0,,30.06.2028
Rocco Reitz,de GER,"CM,RW",22-206,"Saturday December 21, 2024",0,0,0.0,0.0,0.0,0.0,0,4,4,4,0,0,0,0,0,0,0.0,0.0,0.0,0,4,0,0,1,2,2,2,0,3,0,1,0,0.0,0,1,0,0,4,0,0,1,0,,30.06.2028
Nathan Tella,ng NGA,"AM,RW",25-197,"Saturday January 18, 2025",0,1,0.0,0.0,0.0,0.0,1,14,14,14,1,1,0,0,3,0,0.0,0.0,0.0,1,14,0,0,1,11,11,11,0,0,0,11,1,0.0,2,0,1,1,16,6,2,1,0,0.0,30.06.2028
Nathan Tella,ng NGA,AM,25-169,"Saturday December 21, 2024",0,3,0.2,0.2,0.3,0.3,4,25,25,25,3,3,1,1,9,0,0.3,0.3,0.1,1,25,0,0,0,18,18,18,0,0,0,20,8,50.0,1,0,5,1,33,12,1,0,2,100.0,30.06.2028
Nathan Tella,ng NGA,WB,25-106,"Saturday October 19, 2024",0,0,0.0,0.0,0.0,0.0,0,3,3,3,0,0,0,0,0,0,0.0,0.0,0.0,0,3,0,0,1,1,1,1,0,0,0,2,1,,0,0,0,0,3,1,0,1,0,,30.06.2028
Jeanuel Belocian,fr FRA,WB,19-308,"Saturday December 21, 2024",0,0,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,1,1,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,,30.06.2029
Ansgar Knauff,de GER,RM,23-058,"Sunday March 9, 2025",0,0,0.0,0.0,0.2,0.2,1,9,9,9,0,0,1,1,1,1,0.2,0.2,0.2,0,9,0,0,2,8,8,8,0,0,0,7,0,50.0,1,1,0,0,8,4,0,2,0,,30.06.2028
Benjamin Henrichs,de GER,"RB,DM",27-183,"Saturday August 24, 2024",0,1,0.0,0.0,0.0,0.0,1,26,26,26,3,3,1,1,9,1,0.0,0.0,0.0,1,19,7,1,2,18,18,18,0,0,0,8,0,100.0,0,0,0,1,12,3,0,2,1,100.0,30.06.2028
Patrick Wimmer,at AUT,LW,23-206,"Sunday December 22, 2024",0,0,0.0,0.0,0.0,0.0,0,12,12,12,3,3,0,0,3,1,0.0,0.0,0.1,0,8,4,0,4,10,10,10,0,0,0,8,1,,0,2,2,0,7,1,0,4,0,,30.06.2027
Patrick Wimmer,at AUT,RM,23-233,"Saturday January 18, 2025",0,0,0.0,0.0,0.0,0.0,1,21,21,21,2,2,1,1,4,1,0.0,0.0,0.0,2,19,2,0,0,14,14,14,0,2,0,7,0,33.3,2,1,2,0,18,1,3,0,1,33.3,30.06.2027
Patrick Wimmer,at AUT,RW,23-352,"Saturday May 17, 2025",0,2,0.1,0.1,0.1,0.1,4,26,26,26,5,5,0,0,9,0,0.1,0.1,0.1,2,25,1,0,3,20,20,20,0,0,0,22,2,0.0,1,5,3,1,24,4,0,3,0,,30.06.2027
Rocco Reitz,de GER,"RM,DM",22-353,"Saturday May 17, 2025",0,1,0.1,0.1,0.0,0.0,1,60,60,60,4,4,0,0,15,3,0.0,0.0,0.0,6,59,0,0,1,46,46,46,1,4,1,18,5,,0,1,4,0,50,6,1,1,1,100.0,30.06.2028
Rocco Reitz,de GER,DM,22-290,"Saturday March 15, 2025",0,0,0.0,0.0,0.0,0.0,0,2,2,2,0,0,0,0,0,0,0.0,0.0,0.0,0,2,0,0,0,1,1,1,0,1,0,1,0,,0,0,0,0,0,0,0,0,0,,30.06.2028
Chris Fuhrich,de GER,"LW,AM",26-228,"Saturday August 24, 2024",0,0,0.0,0.0,0.0,0.0,1,39,39,39,5,5,1,1,10,3,0.0,0.0,0.0,5,39,0,0,1,32,32,32,0,2,0,15,0,50.0,1,4,0,0,37,9,0,1,0,,30.06.2028
Rocco Reitz,de GER,CM,22-234,"Saturday January 18, 2025",0,1,0.0,0.0,0.0,0.0,1,31,31,31,2,2,1,1,10,2,0.0,0.0,0.0,3,29,2,0,1,24,24,24,0,4,0,6,1,100.0,0,0,1,1,28,0,1,1,0,0.0,30.06.2028
Patrick Wimmer,at AUT,"AM,LM",23-289,"Saturday March 15, 2025",0,2,0.2,0.2,0.2,0.2,1,21,21,21,4,4,0,0,6,0,0.2,0.2,0.1,1,19,2,0,1,16,16,16,0,0,0,11,1,,0,2,0,0,14,2,0,1,2,66.7,30.06.2027
Patrick Wimmer,at AUT,"FW,LW,RM",23-303,"Saturday March 29, 2025",0,2,0.2,0.2,0.0,0.0,1,56,56,56,8,8,1,1,11,5,0.0,0.0,0.3,3,46,10,1,3,37,37,37,0,0,0,38,6,50.0,1,5,4,1,48,8,2,3,1,50.0,30.06.2027
Rocco Reitz,de GER,DM,22-143,"Saturday October 19, 2024",0,0,0.0,0.0,0.1,0.1,4,39,39,39,7,7,0,0,9,5,0.1,0.1,0.2,7,39,0,0,1,30,30,30,0,1,0,14,4,0.0,3,0,1,0,34,2,1,1,2,66.7,30.06.2028
Nathan Tella,ng NGA,AM,25-162,"Saturday December 14, 2024",0,2,0.1,0.1,0.1,0.1,4,16,16,16,0,0,3,3,5,1,0.1,0.1,0.0,0,15,1,0,0,14,14,14,0,0,0,13,2,60.0,1,2,0,2,18,7,0,0,1,33.3,30.06.2028
Jeanuel Belocian,fr FRA,WB,19-301,"Saturday December 14, 2024",0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,,30.06.2029
Rocco Reitz,de GER,"DM,CM",22-304,"Saturday March 29, 2025",0,1,0.1,0.1,0.1,0.1,4,27,27,27,2,2,0,0,5,4,0.1,0.1,0.3,2,26,1,1,1,18,18,18,0,5,0,7,1,,0,0,1,1,16,0,0,1,0,0.0,30.06.2028
Rocco Reitz,de GER,"DM,CM",22-199,"Saturday December 14, 2024",0,1,0.1,0.1,0.4,0.4,3,50,50,50,7,7,1,1,16,4,0.4,0.4,0.3,5,48,1,0,1,42,42,42,1,2,0,11,2,25.0,3,0,1,0,42,2,2,1,0,,30.06.2028
Nathan Tella,ng NGA,WB,25-071,"Saturday September 14, 2024",0,0,0.0,0.0,0.0,0.0,1,18,18,18,2,2,0,0,6,0,0.0,0.0,0.2,1,16,2,1,1,14,14,14,0,1,0,18,1,0.0,3,0,2,0,22,8,1,1,0,,30.06.2028
Emi Buendia,ar ARG,RM,28-093,"Friday March 28, 2025",0,0,0.0,0.0,0.1,0.1,1,5,5,5,0,0,1,1,2,0,0.1,0.1,0.0,0,5,0,0,0,5,5,5,0,0,0,4,1,33.3,2,0,0,0,4,0,0,0,0,,30.06.2027
Chris Fuhrich,de GER,LB,27-066,"Sunday March 16, 2025",0,0,0.0,0.0,0.0,0.0,0,3,3,3,0,0,0,0,0,0,0.0,0.0,0.1,0,2,1,0,1,2,2,2,0,0,0,4,1,0.0,1,0,0,0,3,2,0,1,0,,30.06.2028
El Bilal Toure,ml MLI,FW,23-164,"Sunday March 16, 2025",0,0,0.0,0.0,0.0,0.0,0,8,8,8,0,0,0,0,3,0,0.0,0.0,0.0,1,8,0,0,0,7,7,7,0,0,0,6,1,0.0,1,0,0,0,8,2,0,0,2,100.0,30.06.2027
Ansgar Knauff,de GER,"RW,AM",23-065,"Sunday March 16, 2025",0,2,0.4,0.4,0.6,0.6,6,14,14,14,1,1,3,3,3,0,0.6,0.6,0.6,0,14,0,0,0,7,7,7,0,1,0,12,5,60.0,2,0,2,1,17,9,2,0,1,50.0,30.06.2028
Ansgar Knauff,de GER,AM,23-114,"Sunday May 4, 2025",0,1,0.1,0.1,0.1,0.1,1,11,11,11,1,1,0,0,1,2,0.1,0.1,0.0,0,11,0,0,1,5,5,5,0,2,0,10,1,0.0,1,1,4,1,13,1,3,1,0,0.0,30.06.2028
Benjamin Henrichs,de GER,RB,27-296,"Sunday December 15, 2024",0,2,0.1,0.1,0.0,0.0,1,33,33,33,0,0,1,1,4,0,0.0,0.0,0.0,2,29,4,0,2,26,26,26,0,3,0,12,0,100.0,0,0,1,1,25,2,0,2,2,66.7,30.06.2028
Ansgar Knauff,de GER,WB,22-340,"Sunday December 15, 2024",0,1,0.1,0.1,0.0,0.0,3,35,35,35,1,1,0,0,6,1,0.0,0.0,0.1,0,32,3,0,5,25,25,25,0,2,0,19,3,0.0,1,0,0,0,26,9,1,5,1,100.0,30.06.2028
Benjamin Henrichs,de GER,"RB,LB",27-301,"Friday December 20, 2024",0,0,0.0,0.0,0.0,0.0,1,30,30,30,1,1,1,1,8,2,0.0,0.0,0.0,2,24,6,0,0,26,26,26,0,5,0,2,0,100.0,0,0,0,0,20,0,1,0,0,0.0,30.06.2028
Ansgar Knauff,de GER,WB,22-346,"Saturday December 21, 2024",0,3,0.1,0.1,0.1,0.1,2,15,15,15,3,3,1,1,5,0,0.1,0.1,0.2,1,15,0,0,1,11,11,11,0,2,0,14,2,100.0,0,0,0,0,13,4,1,1,1,100.0,30.06.2028
Patrick Wimmer,at AUT,LM,23-197,"Friday December 13, 2024",0,0,0.0,0.0,0.1,0.1,3,18,18,18,2,2,0,0,5,2,0.1,0.1,0.1,3,15,3,1,2,12,12,12,0,1,0,9,1,0.0,1,2,0,0,13,1,0,2,2,66.7,30.06.2027
Nathan Tella,ng NGA,FW,25-189,"Friday January 10, 2025",1,1,0.0,0.0,0.0,0.0,2,15,15,15,4,4,2,2,5,1,0.0,0.0,0.1,4,15,0,1,0,12,12,12,0,1,0,8,2,50.0,2,0,5,1,18,6,1,0,1,50.0,30.06.2028
El Bilal Toure,ml MLI,FW,23-156,"Saturday March 8, 2025",0,0,0.0,0.0,0.1,0.1,1,2,2,2,1,1,0,0,1,0,0.1,0.1,0.0,0,2,0,0,0,2,2,2,0,0,0,2,0,,0,0,0,0,2,0,0,0,1,50.0,30.06.2027
Patrick Wimmer,at AUT,LM,23-275,"Saturday March 1, 2025",2,3,0.3,0.3,0.0,0.0,3,30,30,30,4,4,1,1,3,1,0.0,0.0,0.0,4,30,0,0,0,22,22,22,0,1,0,16,3,25.0,3,3,0,3,30,3,1,0,2,40.0,30.06.2027
Nathan Tella,ng NGA,FW,25-193,"Tuesday January 14, 2025",0,2,0.3,0.3,0.0,0.0,1,5,5,5,0,0,0,0,1,0,0.0,0.0,0.0,0,5,0,0,0,4,4,4,0,0,0,4,1,,0,0,0,0,6,1,0,0,1,50.0,30.06.2028
Ansgar Knauff,de GER,RM,22-255,"Saturday September 21, 2024",0,3,0.1,0.1,0.7,0.7,5,24,24,24,3,3,2,2,4,0,0.7,0.7,0.2,0,24,0,0,2,16,16,16,0,1,0,20,4,100.0,0,1,5,0,19,4,4,2,1,33.3,30.06.2028
Rocco Reitz,de GER,DM,22-115,"Saturday September 21, 2024",0,2,0.1,0.1,0.0,0.0,3,55,55,55,5,5,0,0,19,2,0.0,0.0,0.1,5,53,2,1,0,50,50,50,0,0,0,15,1,,0,1,1,0,48,1,0,0,0,,30.06.2028
Chris Fuhrich,de GER,AM,27-050,"Friday February 28, 2025",0,0,0.0,0.0,0.1,0.1,3,27,27,27,5,5,1,1,8,2,0.1,0.1,0.1,1,25,1,0,3,20,20,20,1,1,0,21,1,50.0,1,2,3,1,24,2,2,3,0,,30.06.2028
Ansgar Knauff,de GER,LW,23-004,"Tuesday January 14, 2025",0,0,0.0,0.0,0.0,0.0,0,7,7,7,2,2,0,0,3,0,0.0,0.0,0.1,1,6,1,0,0,5,5,5,0,1,0,2,0,,0,0,0,0,4,1,0,0,1,100.0,30.06.2028
Chris Fuhrich,de GER,AM,27-045,"Sunday February 23, 2025",0,3,0.2,0.2,0.0,0.0,2,54,54,54,5,5,2,2,19,1,0.0,0.0,0.2,1,47,7,0,7,41,41,41,0,0,0,34,4,50.0,1,2,2,0,48,13,0,7,0,,30.06.2028
